252.5, 331.75
310.75, 533.0
207.25, 454.75
367.5, 362.25
125.75, 429.5
240.5, 121.75
344.5, 532.75
246.75, 615.0
340.75, 454.25
449.75, 168.75
72.25, 420.25
111.75, 672.5
497.0, 368.0
389.25, 419.5
287.75, 389.0
289.5, 113.0
351.0, 524.5
295.25, 315.5
268.0, 506.5
209.75, 590.5
140.25, 31.75
47.75, 389.0
207.5, 54.75
294.75, 367.5
41.0, 82.5
331.25, 551.25
233.0, 642.5
465.25, 282.75
233.75, 413.5
148.75, 280.75
413.5, 177.5
510.75, 354.25
65.75, 408.5
649.5, 290.5
459.5, 441.5
177.75, 486.5
482.25, 636.5
658.5, 446.5
629.75, 338.5
212.0, 90.5
451.0, 633.5
397.75, 576.0
287.25, 137.75
81.25, 488.25
234.5, 30.75
300.0, 557.5
588.5, 376.0
292.75, 608.5
141.75, 228.25
97.0, 428.0
234.75, 323.25
310.75, 677.5
492.5, 439.75
545.5, 323.75
94.75, 412.75
462.75, 159.5
94.25, 111.5
405.5, 500.75
104.75, 518.5
546.75, 320.5
299.0, 209.5
392.75, 717.5
301.75, 521.5
405.75, 56.75
582.25, 390.25
354.0, 425.5
203.75, 714.0
288.5, 163.75
350.75, 663.0
498.75, 382.0
266.0, 223.5
225.5, 46.75
459.5, 162.0
360.0, 355.5
184.0, 345.5
404.75, 372.25
281.0, 620.5
243.25, 185.25
292.75, 363.25
124.5, 200.0
447.0, 506.5
375.5, 203.25
382.0, 227.5
303.0, 523.75
395.5, 244.0
165.25, 637.25
266.25, 277.75
301.75, 6.75
151.0, 561.0
220.25, 13.75
472.5, 286.5
327.75, 227.25
697.75, 608.0
140.75, 484.0
511.75, 456.5
630.5, 718.75
416.75, 192.75
738.75, 382.0
53.25, 289.75
196.5, 18.0
