92.25, 368.5, 403.25
212.75, 171.75, 361.75
180.25, 368.5, 403.25
300.75, 171.75, 361.75
319.25, 368.5, 403.25
439.75, 171.75, 361.75
176.25, 368.5, 403.25
296.75, 171.75, 361.75
188.25, 368.5, 403.25
308.75, 171.75, 361.75
141.25, 368.5, 403.25
261.75, 171.75, 361.75
146.5, 227.25, 81.75
181.5, 227.25, 81.75
214.5, 227.25, 81.75
68.5, 227.25, 81.75
285.5, 377.75, 482.0
9.25, 315.5, 355.5
383.25, 390.25, 487.75
64.75, 166.0, 308.0
544.5, 377.75, 482.0
268.25, 315.5, 355.5
642.25, 390.25, 487.75
323.75, 166.0, 308.0
422.5, 377.75, 482.0
146.25, 315.5, 355.5
520.25, 390.25, 487.75
201.75, 166.0, 308.0
33.75, 461.0, 323.0
453.0, 461.5, 226.5
262.75, 461.0, 323.0
682.0, 461.5, 226.5
-47.25, 461.0, 323.0
372.0, 461.5, 226.5
15.75, 461.0, 323.0
435.0, 461.5, 226.5
97.75, 461.0, 323.0
517.0, 461.5, 226.5
125.5, 431.25, 135.25
297.5, 431.25, 135.25
76.5, 431.25, 135.25
20.25, 426.5, 114.75
78.5, 475.5, 106.0
389.75, 439.25, 401.75
237.0, 199.75, 224.0
459.75, 352.0, 388.25
298.25, 426.5, 114.75
356.5, 475.5, 106.0
667.75, 439.25, 401.75
515.0, 199.75, 224.0
737.75, 352.0, 388.25
122.25, 426.5, 114.75
180.5, 475.5, 106.0
491.75, 439.25, 401.75
339.0, 199.75, 224.0
561.75, 352.0, 388.25
103.25, 426.5, 114.75
161.5, 475.5, 106.0
472.75, 439.25, 401.75
320.0, 199.75, 224.0
542.75, 352.0, 388.25
314.25, 426.5, 114.75
372.5, 475.5, 106.0
683.75, 439.25, 401.75
531.0, 199.75, 224.0
753.75, 352.0, 388.25
251.25, 426.5, 114.75
309.5, 475.5, 106.0
620.75, 439.25, 401.75
468.0, 199.75, 224.0
690.75, 352.0, 388.25
105.0, 187.0, 127.5
230.75, 168.75, 31.0
128.0, 187.0, 127.5
253.75, 168.75, 31.0
54.0, 187.0, 127.5
179.75, 168.75, 31.0
254.0, 187.0, 127.5
379.75, 168.75, 31.0
462.25, 270.0, 282.25
222.0, 184.0, 297.25
30.75, 337.0, 488.5
420.25, 444.5, 290.25
144.5, 164.0, 344.25
467.0, 184.0, 297.25
275.75, 337.0, 488.5
665.25, 444.5, 290.25
389.5, 164.0, 344.25
456.0, 184.0, 297.25
264.75, 337.0, 488.5
654.25, 444.5, 290.25
378.5, 164.0, 344.25
317.0, 184.0, 297.25
125.75, 337.0, 488.5
515.25, 444.5, 290.25
239.5, 164.0, 344.25
123.5, 188.25, 198.0
148.5, 452.75, 267.0
435.75, 97.75, 458.0
395.75, 263.75, 21.5
225.5, 120.75, 428.5
115.5, 188.25, 198.0
140.5, 452.75, 267.0
427.75, 97.75, 458.0
387.75, 263.75, 21.5
217.5, 120.75, 428.5
177.5, 188.25, 198.0
202.5, 452.75, 267.0
489.75, 97.75, 458.0
449.75, 263.75, 21.5
279.5, 120.75, 428.5
186.5, 188.25, 198.0
211.5, 452.75, 267.0
498.75, 97.75, 458.0
458.75, 263.75, 21.5
288.5, 120.75, 428.5
73.5, 131.5, 283.0
165.5, 117.75, 346.5
176.5, 131.5, 283.0
268.5, 117.75, 346.5
343.25, 285.0, 186.25
449.0, 362.5, 406.75
468.25, 212.5, 92.25
571.25, 285.0, 186.25
677.0, 362.5, 406.75
696.25, 212.5, 92.25
455.0, 214.75, 122.75
93.0, 363.0, 136.75
264.75, 198.0, 356.0
116.0, 174.25, 276.5
399.75, 331.0, 464.25
737.0, 214.75, 122.75
375.0, 363.0, 136.75
546.75, 198.0, 356.0
398.0, 174.25, 276.5
681.75, 331.0, 464.25
544.0, 214.75, 122.75
182.0, 363.0, 136.75
353.75, 198.0, 356.0
205.0, 174.25, 276.5
488.75, 331.0, 464.25
653.0, 214.75, 122.75
291.0, 363.0, 136.75
462.75, 198.0, 356.0
314.0, 174.25, 276.5
597.75, 331.0, 464.25
552.0, 214.75, 122.75
190.0, 363.0, 136.75
361.75, 198.0, 356.0
213.0, 174.25, 276.5
496.75, 331.0, 464.25
435.0, 214.75, 122.75
73.0, 363.0, 136.75
244.75, 198.0, 356.0
96.0, 174.25, 276.5
379.75, 331.0, 464.25
319.0, 468.0, 420.75
473.75, 246.5, 5.75
60.75, 342.5, 169.5
234.0, 468.0, 420.75
388.75, 246.5, 5.75
-24.25, 342.5, 169.5
564.0, 468.0, 420.75
718.75, 246.5, 5.75
305.75, 342.5, 169.5
396.0, 468.0, 420.75
550.75, 246.5, 5.75
137.75, 342.5, 169.5
474.0, 468.0, 420.75
628.75, 246.5, 5.75
215.75, 342.5, 169.5
413.0, 495.0, 353.0
406.75, 186.75, 441.75
480.25, 446.25, 367.75
149.0, 469.0, 318.75
343.75, 190.75, 234.25
557.0, 495.0, 353.0
550.75, 186.75, 441.75
624.25, 446.25, 367.75
293.0, 469.0, 318.75
487.75, 190.75, 234.25
381.25, 489.0, 354.75
66.0, 6.25, 247.75
488.5, 192.5, 310.5
387.25, 489.0, 354.75
72.0, 6.25, 247.75
494.5, 192.5, 310.5
338.25, 489.0, 354.75
23.0, 6.25, 247.75
445.5, 192.5, 310.5
456.25, 489.0, 354.75
141.0, 6.25, 247.75
563.5, 192.5, 310.5
464.25, 489.0, 354.75
149.0, 6.25, 247.75
571.5, 192.5, 310.5
346.25, 489.0, 354.75
31.0, 6.25, 247.75
453.5, 192.5, 310.5
139.0, 326.5, 255.25
137.0, 104.0, 229.25
180.0, 112.75, 338.75
344.5, 66.25, 494.5
399.0, 326.5, 255.25
397.0, 104.0, 229.25
440.0, 112.75, 338.75
604.5, 66.25, 494.5
367.0, 326.5, 255.25
365.0, 104.0, 229.25
408.0, 112.75, 338.75
572.5, 66.25, 494.5
208.75, 119.0, 156.25
302.5, 424.5, 47.75
273.75, 119.0, 156.25
367.5, 424.5, 47.75
437.75, 119.0, 156.25
531.5, 424.5, 47.75
457.75, 119.0, 156.25
551.5, 424.5, 47.75
431.5, 294.5, 249.25
356.25, 199.75, 373.75
69.0, 263.25, 370.25
386.5, 294.5, 249.25
311.25, 199.75, 373.75
24.0, 263.25, 370.25
710.5, 294.5, 249.25
635.25, 199.75, 373.75
348.0, 263.25, 370.25
713.5, 294.5, 249.25
638.25, 199.75, 373.75
351.0, 263.25, 370.25
25.0, 61.75, 498.25
202.75, 221.0, 140.0
264.0, 444.25, 321.0
49.0, 61.75, 498.25
226.75, 221.0, 140.0
288.0, 444.25, 321.0
265.75, 413.5, 257.5
253.75, 15.5, 489.0
316.75, 346.25, 26.5
253.75, 413.5, 257.5
241.75, 15.5, 489.0
304.75, 346.25, 26.5
315.75, 413.5, 257.5
303.75, 15.5, 489.0
366.75, 346.25, 26.5
283.75, 413.5, 257.5
271.75, 15.5, 489.0
334.75, 346.25, 26.5
406.75, 413.5, 257.5
