194.5, 531.75
544.75, 310.75
314.25, 488.75
218.0, 516.75
297.25, 362.75
240.25, 318.75
444.5, 281.75
325.5, 605.75
493.0, 21.5
412.25, 348.5
216.5, 158.5
346.25, 346.0
406.25, 478.0
342.25, 467.75
521.25, 680.75
330.75, 531.0
311.0, 308.0
167.0, 406.5
73.25, 224.0
220.25, 329.0
398.0, 573.5
652.75, 551.0
264.25, 213.5
107.75, 363.5
627.0, 361.25
471.25, 566.0
352.5, 661.75
653.25, 387.0
252.25, 445.75
186.0, 419.5
534.0, 368.25
55.25, 401.0
98.75, 300.0
346.0, 631.5
450.0, 529.5
621.0, 274.5
418.0, 267.0
361.75, 509.0
352.75, 509.25
643.75, 326.5
35.0, 231.0
333.25, 501.75
630.75, 176.5
450.25, 567.0
579.25, 410.5
293.75, 251.0
290.5, 241.75
260.5, 550.75
263.5, 484.75
444.25, 366.25
185.75, 190.5
391.75, 334.75
18.0, 346.75
254.5, 359.25
175.75, 562.0
254.0, 558.0
387.75, 339.0
534.5, 361.25
482.0, 339.0
363.5, 653.0
286.75, 192.0
322.5, 657.75
395.25, 209.75
317.25, 197.0
138.25, 181.75
97.0, 333.5
369.0, 657.5
372.0, 383.25
427.25, 400.75
413.25, 634.5
152.5, 491.75
264.5, 286.25
779.5, 385.25
131.0, 422.0
364.5, 606.25
270.75, 468.5
327.0, 174.25
292.25, 93.0
311.75, 518.0
360.75, 552.0
237.75, 348.0
646.25, 488.25
182.75, 306.75
481.25, 642.5
297.25, 591.0
454.25, 466.5
615.0, 363.25
274.75, 249.25
671.0, 614.0
203.25, 325.0
299.0, 511.75
52.75, 285.5
690.5, 419.5
102.5, 150.25
311.0, 509.75
275.0, 121.0
552.0, 234.5
600.75, 595.0
489.5, 152.25
633.25, 433.25
462.5, 510.25
649.25, 245.25
128.75, 383.5
408.25, 359.75
408.0, 284.5
175.5, 518.75
444.25, 158.25
355.5, 400.0
700.0, 576.0
195.5, 333.25
529.0, 208.5
589.0, 212.5
617.0, 407.25
662.25, 395.25
425.75, 89.5
334.0, 334.0
101.75, 413.0
0.5, 8.75
445.5, 395.5
452.25, 195.75
687.75, 162.5
155.5, 449.25
399.75, 484.0
587.25, 499.5
460.25, 615.25
461.75, 605.0
403.25, 713.5
45.5, 142.5
428.25, 686.75
509.25, 638.75
126.0, 405.75
94.0, 444.0
314.75, 544.0
152.0, 488.0
614.75, 364.5
459.25, 293.5
371.0, 312.0
45.5, 217.75
550.75, 444.0
154.25, 518.0
646.5, 403.75
744.0, 412.0
143.25, 51.0
328.25, 666.5
43.25, 16.5
243.25, 350.75
235.5, 395.5
406.0, 635.5
52.25, 269.0
290.25, 377.0
93.75, 160.0
141.25, 461.5
320.75, 619.5
445.5, 654.75
370.25, 291.0
594.25, 462.75
442.0, 243.5
310.0, 444.5
408.75, 359.0
265.75, 617.0
776.0, 117.5
240.25, 376.75
460.5, 530.75
326.5, 407.25
464.25, 575.75
35.25, 289.75
433.5, 656.75
371.25, 699.5
346.0, 362.5
221.25, 311.0
687.0, 426.0
400.5, 186.5
318.0, 327.0
103.0, 195.25
218.25, 723.5
391.0, 571.5
313.0, 326.75
317.0, 493.5
494.25, 586.5
466.25, 482.0
548.25, 468.0
251.25, 404.5
513.25, 656.5
124.75, 291.0
645.25, 166.5
482.25, 581.0
314.75, 72.75
443.25, 44.5
348.0, 422.5
569.25, 586.25
706.25, 231.25
233.5, 709.25
190.25, 122.75
576.75, 324.75
352.0, 39.5
429.25, 504.0
124.75, 344.0
304.5, 491.25
328.75, 538.0
334.0, 198.25
