220.25, 247.25, 113.25
279.25, 18.0, 14.25
280.25, 247.25, 113.25
339.25, 18.0, 14.25
321.25, 247.25, 113.25
380.25, 18.0, 14.25
306.25, 247.25, 113.25
365.25, 18.0, 14.25
271.75, 236.25, 131.5
416.25, 463.0, 468.5
334.75, 236.25, 131.5
479.25, 463.0, 468.5
469.75, 236.25, 131.5
614.25, 463.0, 468.5
286.75, 236.25, 131.5
431.25, 463.0, 468.5
293.75, 236.25, 131.5
438.25, 463.0, 468.5
305.75, 236.25, 131.5
450.25, 463.0, 468.5
349.25, 311.5, 359.75
197.75, 244.5, 343.5
239.75, 471.0, 252.75
2.5, 258.25, 54.0
440.25, 311.5, 359.75
288.75, 244.5, 343.5
330.75, 471.0, 252.75
93.5, 258.25, 54.0
466.25, 311.5, 359.75
314.75, 244.5, 343.5
356.75, 471.0, 252.75
119.5, 258.25, 54.0
527.25, 311.5, 359.75
375.75, 244.5, 343.5
417.75, 471.0, 252.75
180.5, 258.25, 54.0
282.0, 424.0, 257.5
80.5, 306.5, 473.5
128.25, 96.75, 406.75
444.5, 210.75, 441.0
497.5, 210.5, 16.5
355.75, 281.25, 115.0
281.0, 127.5, 349.25
15.0, 494.25, 139.75
457.5, 210.75, 441.0
510.5, 210.5, 16.5
368.75, 281.25, 115.0
294.0, 127.5, 349.25
28.0, 494.25, 139.75
356.5, 210.75, 441.0
409.5, 210.5, 16.5
267.75, 281.25, 115.0
193.0, 127.5, 349.25
-73.0, 494.25, 139.75
454.0, 1.5, 261.5
169.75, 15.75, 403.25
304.75, 375.0, 71.25
363.0, 1.5, 261.5
78.75, 15.75, 403.25
213.75, 375.0, 71.25
491.0, 1.5, 261.5
206.75, 15.75, 403.25
341.75, 375.0, 71.25
389.0, 1.5, 261.5
104.75, 15.75, 403.25
239.75, 375.0, 71.25
409.75, 411.0, 185.0
169.0, 21.75, 295.5
337.75, 412.25, 442.5
154.25, 279.0, 396.75
484.5, 493.0, 213.75
475.75, 411.0, 185.0
235.0, 21.75, 295.5
403.75, 412.25, 442.5
220.25, 279.0, 396.75
550.5, 493.0, 213.75
575.75, 411.0, 185.0
335.0, 21.75, 295.5
503.75, 412.25, 442.5
320.25, 279.0, 396.75
650.5, 493.0, 213.75
380.0, 4.0, 254.5
559.0, 4.0, 254.5
477.75, 267.0, 257.75
119.75, 399.5, 486.0
126.75, 490.5, 390.0
134.25, 63.75, 78.25
462.25, 94.5, 161.5
370.5, 131.75, 53.5
221.5, 406.0, 311.0
304.25, 232.75, 45.0
1.75, 174.75, 143.25
157.25, 293.5, 336.25
