118.5, 269.75, 471.75
386.5, 86.25, 419.25
63.5, 269.75, 471.75
331.5, 86.25, 419.25
216.5, 269.75, 471.75
484.5, 86.25, 419.25
48.5, 269.75, 471.75
316.5, 86.25, 419.25
212.5, 269.75, 471.75
480.5, 86.25, 419.25
390.5, 269.75, 471.75
658.5, 86.25, 419.25
130.25, 141.75, 25.25
107.25, 163.0, 301.5
435.0, 438.25, 303.5
235.25, 141.75, 25.25
212.25, 163.0, 301.5
540.0, 438.25, 303.5
118.25, 141.75, 25.25
95.25, 163.0, 301.5
423.0, 438.25, 303.5
46.25, 141.75, 25.25
23.25, 163.0, 301.5
351.0, 438.25, 303.5
156.25, 141.75, 25.25
133.25, 163.0, 301.5
461.0, 438.25, 303.5
260.5, 48.0, 292.25
298.75, 186.25, 200.75
279.5, 9.25, 110.0
486.25, 280.0, 304.0
75.25, 154.25, 354.5
504.5, 48.0, 292.25
542.75, 186.25, 200.75
523.5, 9.25, 110.0
730.25, 280.0, 304.0
319.25, 154.25, 354.5
187.5, 48.0, 292.25
225.75, 186.25, 200.75
206.5, 9.25, 110.0
413.25, 280.0, 304.0
2.25, 154.25, 354.5
352.75, 8.25, 118.0
506.75, 8.25, 118.0
651.75, 8.25, 118.0
408.75, 8.25, 118.0
506.75, 8.25, 118.0
359.75, 8.25, 118.0
167.0, 413.5, 337.25
455.0, 128.5, 231.0
288.0, 413.5, 337.25
576.0, 128.5, 231.0
85.5, 474.5, 233.75
471.0, 369.5, 420.75
95.75, 83.75, 440.5
288.5, 474.5, 233.75
674.0, 369.5, 420.75
298.75, 83.75, 440.5
242.5, 474.5, 233.75
628.0, 369.5, 420.75
252.75, 83.75, 440.5
170.5, 474.5, 233.75
556.0, 369.5, 420.75
180.75, 83.75, 440.5
278.5, 474.5, 233.75
664.0, 369.5, 420.75
288.75, 83.75, 440.5
60.0, 236.5, 296.75
359.75, 376.5, 229.0
228.0, 236.5, 296.75
527.75, 376.5, 229.0
120.0, 236.5, 296.75
419.75, 376.5, 229.0
75.0, 236.5, 296.75
374.75, 376.5, 229.0
336.0, 42.25, 369.75
342.5, 486.5, 15.75
163.5, 26.75, 261.5
442.0, 42.25, 369.75
448.5, 486.5, 15.75
269.5, 26.75, 261.5
356.0, 42.25, 369.75
362.5, 486.5, 15.75
183.5, 26.75, 261.5
488.0, 42.25, 369.75
494.5, 486.5, 15.75
315.5, 26.75, 261.5
537.0, 42.25, 369.75
543.5, 486.5, 15.75
364.5, 26.75, 261.5
451.0, 42.25, 369.75
457.5, 486.5, 15.75
278.5, 26.75, 261.5
480.5, 97.5, 129.5
338.25, 393.5, 171.25
498.0, 40.75, 240.0
640.5, 97.5, 129.5
498.25, 393.5, 171.25
658.0, 40.75, 240.0
662.5, 97.5, 129.5
520.25, 393.5, 171.25
680.0, 40.75, 240.0
557.5, 97.5, 129.5
415.25, 393.5, 171.25
575.0, 40.75, 240.0
531.5, 97.5, 129.5
389.25, 393.5, 171.25
549.0, 40.75, 240.0
401.5, 97.5, 129.5
259.25, 393.5, 171.25
419.0, 40.75, 240.0
452.5, 115.75, 188.0
498.25, 121.25, 161.25
97.25, 251.75, 25.75
660.5, 115.75, 188.0
706.25, 121.25, 161.25
305.25, 251.75, 25.75
404.5, 115.75, 188.0
450.25, 121.25, 161.25
49.25, 251.75, 25.75
679.5, 115.75, 188.0
725.25, 121.25, 161.25
324.25, 251.75, 25.75
685.5, 115.75, 188.0
731.25, 121.25, 161.25
330.25, 251.75, 25.75
131.75, 356.0, 65.75
437.25, 184.75, 187.75
73.75, 356.0, 65.75
379.25, 184.75, 187.75
219.75, 356.0, 65.75
525.25, 184.75, 187.75
